6.48691e-06    -0.443018    0.00123475    0.622976    0.793091   
6.16256e-06    -0.444308    0.00117687    0.622976    0.793091   
5.85444e-06    -0.44462    0.00102126    0.622976    0.793091   
5.56171e-06    -0.441828    0.00111667    0.622976    0.793091   
5.28363e-06    -0.446491    0.00115442    0.622976    0.793091   
5.01945e-06    -0.443636    0.00106622    0.622976    0.793091   
4.76847e-06    -0.446855    0.00107296    0.622976    0.793091   
4.53005e-06    -0.442194    0.000912648    0.622976    0.793091   
4.30355e-06    -0.44308    0.00121297    0.622976    0.793091   
4.08837e-06    -0.442635    0.00125105    0.622976    0.793091   
3.88395e-06    -0.445328    0.00105174    0.622976    0.793091   
3.68975e-06    -0.443808    0.000814355    0.622976    0.793091   
3.50527e-06    -0.445042    0.00121145    0.622976    0.793091   
3.33e-06    -0.444645    0.00140964    0.622976    0.793091   
3.1635e-06    -0.443822    0.000957897    0.622976    0.793091   
3.00533e-06    -0.439765    0.00108465    0.622976    0.793091   
2.85506e-06    -0.444202    0.000904362    0.622976    0.793091   
2.71231e-06    -0.443201    0.00112162    0.622976    0.793091   
2.57669e-06    -0.445581    0.00106981    0.622976    0.793091   
2.44786e-06    -0.446452    0.00082694    0.622976    0.793091   
2.32547e-06    -0.445538    0.000917863    0.622976    0.793091   
2.20919e-06    -0.443237    0.00110189    0.622976    0.793091   
2.09873e-06    -0.441221    0.00116232    0.622976    0.793091   
1.9938e-06    -0.443229    0.00101089    0.622976    0.793091   
1.89411e-06    -0.44385    0.00103442    0.622976    0.793091   
1.7994e-06    -0.442217    0.0012023    0.622976    0.793091   
1.70943e-06    -0.443401    0.00125534    0.622976    0.793091   
1.62396e-06    -0.443895    0.00107055    0.622976    0.793091   
1.54276e-06    -0.443391    0.00102953    0.622976    0.793091   
1.46562e-06    -0.443374    0.0010525    0.622976    0.793091   
1.39234e-06    -0.44392    0.000989256    0.622976    0.793091   
1.32272e-06    -0.444288    0.00103703    0.622976    0.793091   
1.25659e-06    -0.444101    0.00113012    0.622976    0.793091   
1.19376e-06    -0.442522    0.00114772    0.622976    0.793091   
1.13407e-06    -0.444774    0.00110306    0.622976    0.793091   
1.07737e-06    -0.443541    0.00127176    0.622976    0.793091   
1.0235e-06    -0.445106    0.00127403    0.622976    0.793091   
9.72324e-07    -0.443037    0.00109827    0.622976    0.793091   
